순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
207,9791171251360.0,122897540,붉은 궁,"15,300원",850원,허주은 저/유혜인 역,시공사,"왕세자가 사라진 밤, 네 명의 여인이 살해당했다!
진실을 쫓는 한 의녀를 둘러싼 핏빛 미스터리

*2023년 에드거 앨런 포 어워드 수상작
*2022년 [포브스] 선정 가장 기대되는 책
*2022년 [스쿨 라이브러리 저널] 올해의 책
*2022년 시카고공립도서관, 뉴욕공립도서관 올해의 책
*2022년 미국공영라디오 NPR 선정 올해의 책
*미국서적상협회 ABA 인디 부문 베스트셀러

* 바쁘다 바빠, 의녀 백현. 열심히 갈고 닦은 의술 베풀랴, 스승님 누명 벗기고 살인 사건 범인 추적하랴, 종사관 총각하고 사랑의 줄다리기 하랴. 이 모든 걸 살뜰히 해내는 슬기로운 주인공 현처럼 이 소설도 일당백의 몫을 능히 해낸다. 조선 고유의 의예술을 섬세한 고증으로 되살린 메디컬 드라마, 혈당 수치를 걱정해야 할 만큼 달콤한 로맨스, 읽는 이의 허를 찌르는 날카로운 미스터리, 모두가 이 책 한 권에 빈틈없이 담겨 있는 것이다.",1,국내도서-소설/시/희곡
208,9788960177635.0,11121896,파운데이션 완전판 세트,"86,400원","4,800원",아이작 아시모프 저/김옥수 역,황금가지,"미래학자이자 세계 3대 SF 작가로 꼽히는 아이작 아시모프의 대표작. 『로마제국 쇠망사』에서 영감을 얻어 50년간 집필한 작품으로 500년간 은하 제국들의 흥망성쇠를 다룬 대하 소설이다. 각기의 에피소드마다 놀라운 반전과 시선을 뗄 수 없게 만드는 스릴러적 재미, 그리고 추리적 요소가 가득하여 독자들이 책에서 눈을 뗄 수 없게 만든다.",2,국내도서-소설/시/희곡
209,9788949171197.0,11773368,에드워드 툴레인의 신기한 여행,"16,200원",900원,케이트 디카밀로 글/배그램 이바툴린 그림/김경미 역,비룡소,"2006년 '보스턴 글로브 혼 북 상' 수상작. 몸과 마음이 모두 차가운 도자기 토끼 인형, 에드워드 툴레인이 여행을 통해 사랑만 받고 그것을 당연한 것으로 여기던 교만한 삶에서 벗어나 진정 누군가를 사랑하고 남의 말에 귀 기울일 줄 알게 된다는 감동의 메시지를 담고 있다.

동화와 우화, 그 중간이라고 할 수 있는 이 작품 속에는 생생하고 현실적으로 독자를 사로잡는 캐릭터들과 사건들이 연이어 펼쳐진다. 자신을 사랑하던 소녀와 헤어진 뒤, 다양한 인생들을 만나고 많은 경험을 한 에드워드 툴레인의 내적 성장기로 어른들이 함께 읽기에도 깊이가 충분한 작품이다.

또한 물 흐르는 듯한 시적 언어는 에드워드 내면의 아픔과 슬픔, 그리움, 희망 등을 잔잔하게 담아냈다. 책 속에는 러시아 출신으로 모스크바 국립예술학교에서 공부한 화가 배그램 이바툴린의 그림이 담겨 있다. 원화 10점과 그 밖의 펜 드로우잉 삽화를 통해 고풍스럽고도 세련되고 세밀한 자신의 작품 세계를 활짝 펼쳐 보였다.",1,국내도서-소설/시/희곡
210,9791192776750.0,124532413,해리 포터와 저주받은 아이 2부 (연극 대본),"11,700원",650원,"J.K. 롤링,존 티퍼니,잭 손 공저/잭 손 각색/박아람 역",문학수첩,"19년 후 그 여덟 번째 이야기가
새로운 표지로 돌아왔다!

해리 포터, 론 위즐리, 헤르미온느 그레인저가 마법사 세계를 구한 지 19년이라는 시간이 흐르고 각자 가정을 꾸리게 된 그들과 그 아이들의 이야기, 《해리 포터와 저주받은 아이》가 새로운 표지로 다시 출간되었다. J.K. 롤링이 만들어 낸 이야기를 바탕으로 존 티퍼니, 잭 손이 참여한 《해리 포터와 저주받은 아이》는 수상 경력에 빛나는 영국 웨스트엔드 프로덕션의 오리지널 연극 대본이다. 이야기는 총 2부로 나뉘어 있으며, 연출가 존 티퍼니와 극작가 잭 손의 인터뷰와 함께 포터 가족의 가계도, 《해리 포터와 저주받은 아이》까지 이어지는 마법 세계 주요 사건들의 연표도 실려 있다.",1,국내도서-소설/시/희곡
211,9791190398091.0,85467637,올리버 트위스트,"10,800원",600원,찰스 디킨스 저/유수아 역,현대지성,"차가운 도시 밑바닥에서 피어오른 선한 용기와 삶의 희망 
영국인이 사랑하는 작가 찰스 디킨스의 대표작 단권 완역본

“세상 사람들은 우리가 셰익스피어를 가져서 행운이라고 하는데, 우리는 찰스 디킨스를 가져서 더 행복하다”라고 영국인들은 말한다. 찰스 디킨스는 25세인 1837년부터 1839년까지 월간지 『벤틀리 미셀러니』에 『올리버 트위스트』를 연재하였다. 첫 번째 장편소설인 『피크윅 클럽의 기록』이 폭발적 인기를 누리게 되어, 당대 최고의 인기 작가가 된 후였다. 

두 번째 장편소설인 『올리버 트위스트』에는 그의 자신감과 예술적 야망이 더욱 잘 나타나 있다. ‘고아원 소년의 여정’이라는 부제가 달린 이 작품은 찰스 디킨스 특유의 생생한 인물 묘사와 희극적 요소를 통해 19세기 영국 산업혁명 시대를 살아가는 고아 소년의 인생 역정을 그리고 있다.",1,국내도서-소설/시/희곡
212,9791188451159.0,59395860,아킬레우스의 노래,"15,120원",840원,매들린 밀러 저/이은선 역,이봄,"고전 전문가가 10년간 집필에 매달려 완성한 
그리스 로마 신화와 로맨스의 현대적 결합

『아킬레우스의 노래』는 미국 작가 매들린 밀러의 첫 소설로, 호메로스의 『일리아스』에 등장하는 파트로클로스를 화자로 하여 영웅 아킬레우스와의 사랑과 그들이 참전한 트로이아 전쟁을 섬새하게 그려낸 작품이다. 작가는 브라운대학교에서 고전학 학사?석사학위를 받고 예일연극영화대학원에서 고전을 현대적으로 각색하는 수업을 받았다. 그녀가 10년의 집필 기간을 거쳐 그리스 로마 신화와 로맨스를 결합한 이 작품은 과연 “근래 호메로스의 작품을 각색한 소설 중 최고”라는 찬사를 받았다.

이 책은 그리스 로마 신화를 배경으로 하는 소설로서는 이례적일 만큼 대중적으로 큰 인기를 얻으며 출간 당시 뉴욕 타임스 베스트셀러에 올랐다. 무엇보다 멜로드라마의 요소가 담긴 것이 뜨거운 호평과 인기의 이유로 꼽히는데, 열광적인 팬덤에 의해 오늘날까지 SNS에서 활발하게 회자될 정도로 그 인기가 이어져오고 있다.",1,국내도서-소설/시/희곡
213,9791160809190.0,115165808,폭풍의 언덕,"14,850원",820원,에밀리 브론테 저/황유원 역,휴머니스트,"복수심이 휘몰아치는 황야의 한복판……
단 하나의 소설로 위대한 작가가 된 에밀리 브론테의 걸작

단 하나의 소설로 문학사에 자신의 이름을 아로새긴 에밀리 브론테의 불멸의 걸작. 캐서린을 향한 히스클리프의 빗나간 사랑과 광기 어린 복수는, 그러나 그 비극의 이면으로 찾아올 무한한 평화의 순간을 귀중하게 감추고 있다. 행간을 박차고 나와 날카로운 음색으로 귓속을 긁어대는 인물들의 아우성을 인내심 있게 듣다보면, 1801년 ‘워더링 하이츠’의 문을 여는 에밀리 브론테와 비로소 마주할 수 있다. 출간 당시 비도덕적이고 야만적이라는 이유로 비판받았던 작품은 반세기가 지나 서머싯 몸, 버지니아 울프 등의 극찬을 받으며 작품의 가치를 인정받았고, 현재는 누구도 부정할 수 없는 세계적인 명작으로 자리 잡았다. 국내 처음으로 에밀리의 언니이자 《제인 에어》의 작가이며 1850년판 《폭풍의 언덕》의 편집자이기도 한 샬럿 브론테의 ‘서문’을 실었다.",1,국내도서-소설/시/희곡
214,9788934974260.0,28271818,킨,"16,200원",900원,옥타비아 버틀러 저/이수현 역,비채,"젠더로 인간을 말하고, 인종의 딜레마를 통해 삶을 통찰하는 작가
‘그랜드 데임’ 옥타비아 버틀러의 대표작!

흑인, 그리고 여성. SF 역사상 가장 유니크한 작가이자, 문학적 성취와 상업적 성공을 모두 거머쥔 작가로 손꼽히는 옥타비아 버틀러. 《킨》은 그의 대표작이자 최고 성공작이다. 

타임슬립을 하며 100여 년의 시공간을 오가는 흑인 여성 다나를 통해, 독자로 하여금 인종, 노예, 젠더, 그리고 여기에서 비롯되는 권력과 인간의 근원적 감정의 문제까지 생각하게 하는 이 작품은 미국에서만 45만 권 이상 판매되었다. 

미국 고등학교 교과서에 수록된 것은 물론, 수십 년째 각종 북클럽에서 베스트 필독서로 꼽히는 등 스스로 고전 반열에 오른 걸작 장편소설.",1,국내도서-소설/시/희곡
215,9791170964469.0,146497172,더 코워커,"16,650원",180원,프리다 맥파든 저/최주원 역,해피북스투유,"소설을 통해 경험할 수 있는 최대치의 카타르시스를 가능케 한
《하우스메이드》 《네버 라이》 프리다 맥파든의 신작!

출간하는 책마다 아마존 베스트셀러에 오르는 경이로운 기록을 써나가고 있는 프리다 맥파든의 신작 《더 코워커》가 출간되었다. 프리다 맥파든은 2023 국제 스릴러 작가상과 굿리즈 선정 ‘미스터리&스릴러 부문’을 수상했으며, 전작인 《하우스메이드》는 전 세계 1,700만 독자들의 선택을 받았다. 이번에 출간된 《더 코워커》는 《뉴욕타임스》, 《USA 투데이》, 《퍼블리셔스 위클리》에서 베스트셀러로 선정되며 프리다 맥파든 역대 출간작 중 단연 압권이라는 평가를 받은 역작이다.

현재 미국 스릴러 도서 시장은 ‘프리다 맥파든의 시대’라고 해도 과언이 아니다. 프리다 맥파든은 일상의 틈에서 미세하게 벌어진 불협화음을 포착하여 그 안에 감춰진 인간의 심리를 잔혹하고도 설득력 있게 파고든다.",1,국내도서-소설/시/희곡
216,9788952751072.0,89761980,두 도시 이야기,"19,800원","1,100원",찰스 디킨스 저/권민정 역,시공사,"빅토리아 시대의 가장 위대한 소설가, 찰스 디킨스 
사후 150주년 기념 선집
디킨스가 남긴 아름답고 숭고한 역사소설 『두 도시 이야기』

19세기 영국을 대표하는 천재 소설가이자 대중문학의 일인자, 찰스 디킨스의 선집이 시공사에서 출간됐다. 찰스 디킨스 사후 150주년을 기념하여 특별 기획된 ‘찰스 디킨스 선집’은 국내 초역으로 소개되는 디킨스의 첫 장편소설 『픽윅 클럽 여행기』, 초기 대표작이자 대중소설의 원형이 된 『올리버 트위스트』, 후기 대표작이자 가장 아름답고 숭고한 역사소설이라 일컬어지는 『두 도시 이야기』로 구성하여 디킨스 문학의 정수를 한데 담아냈다. 

『두 도시 이야기』는 프랑스 혁명을 배경으로 런던과 파리에서 벌어지는 이야기를 다룬 찰스 디킨스의 후기 대표작이다.",1,국내도서-소설/시/희곡
217,9788937462832.0,6659670,에마,"14,400원",800원,"제인 오스틴 저/윤지관,김영희 공역",민음사,"『에마』는 제인 오스틴의 작품들 중에서도 인간의 심리와 사고 과정을 가장 정교하게 다룬 작품으로, 자기밖에 모르는 이기적인 여주인공 에마가 인격적 결함들을 극복하고 진정한 자아와 사랑을 동시에 거머쥐는 과정을 유머러스하면서도 더없이 사랑스럽게 그려 낸다. 오스틴 특유의 재기 넘치는 문체, 인간관계와 일상사를 관찰하는 섬세한 시선과 세련된 지성 등이 유감없이 발휘되는 이 작품은 1996년 영화(기네스 팰트로, 이완 맥그리거 주연)로도 제작되어 큰 사랑을 받았다.",2,국내도서-소설/시/희곡
218,9791141600150.0,140292718,추락,"13,950원",770원,J. M. 쿳시 저/왕은철 역,문학동네,"존재의 중추신경을 건드리는 작가 J. M. 쿳시에게
사상 최초 두번째 부커상을 안겨준 대표작

아파르트헤이트 종식 이후 남아프리카의 보이지 않는
균열에 대한 첨예한 사고

2003년 노벨문학상
1999년 부커상
2015년 가디언 선정 최고의 소설 100
2019년 BBC 선정 가장 영향력 있는 소설

“사랑, 성, 정치의 한계만이 아니라 인간성 자체의 한계를 시험한다.”
_보이드 톤킨(1999년 부커상 심사위원)

쿳시는 소설을 ”사유의 한 방식“으로 생각하고, 인류 역사에서 이런저런 형태로 존재해온 제국주의, 식민주의, 권력, 성, 인종, 동물 등의 다양한 문제들을 심오하게 형상화해 차원 높은 경지로 끌어올린 작가다. 그의 소설에서 지적 향기와 품격이 느껴지는 것은 그래서다. 『추락』은 그가 쓴 소설 중에서 최고 중의 최고인 소설이다. 영국 BBC 방송이 선정한 ‘죽기 전에 읽어야 할 100권의 책’에 이 소설이 포함된 것은 당연한 일이다.",1,국내도서-소설/시/희곡
219,9788956608990.0,29173464,왕좌의 게임 1,"16,650원",920원,조지 R. R. 마틴 저/이수현 역,은행나무,"출간 20주년 기념 전면 개정판 
정확하고 새로운 번역·오리지널 표지 
6천만 독자를 사로잡은 GRRM의 놀라운 세계를 정주행하라! 

전 세계 독자들이 열광하는 ‘얼음과 불의 노래’ 시리즈가 1부 《왕좌의 게임》 출간 20주년을 맞이하여 전면 개정판으로 선보인다. 새로운 번역으로 거듭났으며, 용어 및 인물명의 대폭 정정이 이루어졌다. 또한 오리지널 표지를 사용, 외관 역시 세계적 베스트셀러에 맞게 세련되고 감각적으로 변했다. 방대한 세계관과 판타지의 공식을 깨부수는 놀라운 전개로 작가에게 ‘금세기 최고의 걸작’이라는 극찬을 안겨준 이 책은 미국 HBO 채널의 [왕좌의 게임] 시리즈로 드라마화되면서 전 세계적인 팬덤을 형성하였다. 현재까지 46개국 출간, 6천만 부 판매되었으며 매해 초 작가의 후속 집필 상황이 보도되는 등 놀라운 인기를 얻고 있다. 전체 시리즈 모두 순차적으로 새롭게 번역 출간될 계획이며 2017년 4월 2부 《왕들의 전쟁》 개정판이 나올 예정이다.",1,국내도서-소설/시/희곡
220,9788984374737.0,125084931,빅 픽처,"17,100원",950원,더글라스 케네디 저/조동섭 역,밝은세상,"‘나’를 위한 삶을 살고 싶었던 한 남자 이야기!

- 각색할 필요 없이 이 소설 그대로 영화 한 편! 
- 더글라스 케네디 대표작!
- 국내주요서점 200주 연속 베스트셀러! 전 세계 30여 개국 출간!
- 아마존 프랑스 베스트셀러 1위! 프랑스에서 영화화(로맹 뒤리스, 마리나 포이스 주연)

《빅 픽처》는 2010년에 처음 출간된 이후 독자들이 직접 읽고 강력하게 추천하며 입소문으로 빠르게 베스트셀러에 올라 200주 연속 베스트셀러를 기록한 수많은 화제를 뿌린 역작이다. 2013년에 에릭 라티고 감독, 로맹 뒤리스, 마리나 포이스, 까뜨린느 드뇌브 주연의 프랑스 영화로도 만들어져 각광받았다. 밝은세상은 젊은 독자들에게도 여전히 유효한 메시지를 담고 있는 《빅 픽처》를 새로운 표지로 선보이게 되었다. 이 소설이 앞으로 삶을 어떻게 개척해갈지 고민하는 젊은 독자들에게 의미 있는 나침반이 될 수 있길 희망한다.",1,국내도서-소설/시/희곡
221,9791159350320.0,61351995,빨간 머리 앤,"15,120원",840원,루시 모드 몽고메리 저/김양미 역,인디고(글담),"아름다운 패턴의 고혹적인 표지로 재탄생하다!
인디고 아름다운 고전 리커버북 시리즈 『빨간 머리 앤』 

맑고 긍정적인 앤의 이미지를 새로운 시선으로 담아낸 김지혁 작가의 그림은 여전히 그녀를 좋아하는 많은 독자들에게 사랑 받고 있다. 독자들에게 다시 한 번 사랑 받게 될『빨간 머리 앤』 리커버 에디션이 출간되었다. 가장 먼저 눈길을 끄는 것은 재단장한 표지다. 아름답고도 고혹적인 패턴과 클래식한 프레임에 아름다운 한 장의 사진처럼 앤의 모습을 담아냈다. 또한 인디고 고전 명작 시리즈의 아담한 느낌에서 벗어나 좀 더 커진 가독성 높은 판형을 시도했다. 고전 명작을 오래도록 소장하고 싶은 독자들을 위한 최고의 선물이 되어줄 것이다.",1,국내도서-소설/시/희곡
222,9788938201010.0,70266,그리고 아무도 없었다,"10,800원",600원,애거서 크리스티 저/이가형 역,해문출판사,인디언 섬에 초대받은 여덟 명의 손님과 웃음을 잃은 하인 부부. 이들의 호화로운 저녁 식탁 위에 놓여 있는 열 개의 꼬마 인디언 인형. 『열명의 인디언 소년』동요 가사에 맞추어 한 사람씩 죽어가면서 인형이 하나씩 사라진다. 인디언 섬에는 이들 열 명 외엔 아무도 없다. 살인자는 누구인가? 피할 수 없는 죽음의 공포와 함께 잃어버린 과거의 망령이 피를 ...,1,국내도서-소설/시/희곡
223,9788954699860.0,112197903,햄닛,"14,850원",820원,매기 오패럴 저/홍한별 역,문학동네,"셰익스피어와 열한 살에 세상을 떠난
그의 아들 ‘햄닛’,
그리고 사 년 후 탄생한
그의 비극 ‘햄릿’

실제 셰익스피어에게는 ‘햄닛’과 ‘주디스’라는 쌍둥이 아이가 있었다. 그중 ‘햄닛’이 열한 살의 나이에 죽음을 맞이한다. 그리고 사 년 후, 셰익스피어는 비극 『햄릿』을 세상에 내놓는다. 허구와 현실을 관통하는 비상한 작가적 상상력의 길 위에서 불길한 계시, 비극적 운명, 신비로운 삶들이 피어나 거대한 숲을 이루는 아름다운 환상 서사.",1,국내도서-소설/시/희곡
224,9791158883843.0,60564121,시녀 이야기,"13,500원",750원,마거릿 애트우드 저/김선형 역,황금가지,"화제의 미드 「시녀 이야기」의 원작소설
많은 독자들의 요청에 의해 반양장 리커버 일반판 출간!

성과 권력의 어두운 관계를 파헤친 섬뜩한 미래 예언서『시녀 이야기』의 리커버 일반판이 황금가지에서 출간되었다. 마거릿 애트우드가 1985년 발표한 장편소설인 『시녀 이야기』는 출간되자마자 [뉴욕 타임스], [워싱턴 포스트]의 베스트셀러에 올라, 수개월 동안 그 자리를 지키면서 애트우드를 일약 화제 작가로 급부상시켰다. 발표 당시 이 소설은 여성을 오직 자궁이라는 생식 기관을 가진 도구로만 본다는 설정 때문에 큰 충격을 불러일으켰으며, 출간한 지 30년이 되어가는 오늘날에 와서는 성과 가부장적 권력의 어두운 이면을 파헤친, 작가의 예리한 통찰력으로 인해 시대를 뛰어넘는 고전으로 평가받고 있다. 2017년 Hulu 채널을 통해 드라마로 새롭게 선보이며 또다시 주목받았으며, 미국 최대 인터넷 서점인 Amazon 2017년 차트 1위에 등극하기도 하였다.",1,국내도서-소설/시/희곡
225,9788991291348.0,13018444,살아있는 갈대,"16,200원",180원,"펄 S. 벅 저/장왕록,장영희 공역",길산,"‘고결한 사람들이 사는 보석 같은 나라’ 
한국에 전하는 펄 벅의 위대한 유산 

1963년 미국에서 출판되자마자 베스트셀러가 되어 『대지』 이후 최대의 걸작이라는 찬사를 받은 이 작품은 한국의 구한말부터 해방까지를 배경으로 한 가족의 4대(주인공인 김일한을 중심으로 그의 부친, 두 아들 연환과 연춘, 손자 사샤와 양)에 걸친 굴곡 많은 가족사를 유려하게 담아내 ‘펄 벅이 한국에 보내는 애정의 선물’이라는 평가를 받았다. 

명성황후 시해 사건, 일본의 강제 합병, 항일 독립 운동, 세계 2차 대전, 남북 분단의 조짐 등 파란 아래 놓인 한 가족의 일대기는 도저한 역사의 흐름 앞에서는 개인의 삶조차 자유로울 수 없음을 보여주고 있다. 

하지만 이 작품이 단지 ‘역사 속 개인’의 비극만을 보여주는 것은 아니다.",1,국내도서-소설/시/희곡
226,9788993094558.0,5996323,페러그린과 이상한 아이들의 집,"15,300원",850원,랜섬 릭스 저/이진 역,폴라북스,"환상적인 모험담을 그보다 더 환상적인 사진으로 엮어낸 새로운 형식의 소설이다. 마치 실재했던 것 같은 기억을 환기시키는 장치로써 옛날 앨범을 연상시키는 독특한 외관과 기괴한 사진으로 첫눈에 시선을 사로잡고, 책을 펼치면 주인공이 보는 사진을 그대로 독자가 볼 수 있게 한 신개념 편집 디자인으로 흥미를 증폭시킨다.",1,국내도서-소설/시/희곡
227,9788961706209.0,43882477,플립,"15,120원",840원,웬들린 밴 드라닌 저/김율희 역,F(에프),"설레고 풋풋하지만 혼란스럽고 헷갈리는 무지갯빛 첫사랑
지금 첫사랑에 아파하는, 지나간 첫사랑에 웃음 짓는 모든 이들을 위한 로맨스 

『플립』은 괴짜 소녀 줄리와 외모만 번듯한 소심 소년 브라이스, 이 두 주인공이 마치 일기를 쓰듯 각자의 속마음을 번갈아 서술하는 1인칭 시점으로 이야기가 진행된다. 그래서 첫사랑의 진통을, 그것이 진통인지조차 모른 채 겪는 소년?소녀의 다양한 감정과 심리 묘사가 더욱 진정성 있게 그려진다. 같은 사건을 바라보는 남녀의 차이, 오해가 발생하고 발전하는 과정은 유쾌한 웃음을 선사하는 동시에 크고 작은 소동으로 이어진다. 베일 위기에 처한 플라타너스 나무를 지키기 위해 가지 위에 올라가 시위를 벌이고, 수정란을 부화시켜 병아리를 키우고, 도시락 바구니를 들고 데이트 경매에 참가하는 것처럼 자극적이지 않아 오히려 신선한 사건들은 마치 한두 가지의 양념으로 맛을 낸 봄나물처럼 풋풋한 매력을 지녔다.",1,국내도서-소설/시/희곡
228,9791167375599.0,146960329,순교자!,"17,100원",950원,카베 악바르 저/강동혁 역,은행나무,"2024 최대 화제작 
아마존 TOP 20·뉴욕타임스 TOP10
비통한 역사를 모티프로 완성한 독특하고 아름다운 삶의 찬가

독특하고 대담한 스타일로 주목받으며, 지난해 영미권에서 ‘누구나 이야기하는 책’ 중 하나였던 《순교자!》 한국어판이 출간되었다. 그 화제성을 증명하듯 아마존 TOP20, 뉴욕타임스 TOP10을 비롯한 21개 매체에서 ‘올해의 책’에 선정되었고, 오바마 여름 추천 도서, 전미도서상 최종후보에도 이름을 올렸다. 책은 미국의 이란 항공기 격추 참사로 어머니를, 고된 노동으로 아버지를 잃은 젊은 시인이 ‘의미 있는 죽음’에 관한 집착 아래 펼치는 ‘순교자 프로젝트’를 그린다. 작가는 아이오와 대학 문예 창작 과정을 이끄는 이란계 미국 시인 카베 악바르로, ‘순교’라는 하나의 행위로 제국주의 미국과 무슬림을 동시에 비판하는 한편, 의미 있는 죽음, 나아가 의미 있는 삶에 대한 통찰을 선사한다.",1,국내도서-소설/시/희곡
229,9791167901118.0,110411088,링컨 하이웨이,"17,820원",990원,에이모 토울스 저/서창렬 역,현대문학,"열흘의 여정, 그리고 평생의 변화
“새로운 길은 우리를 엄청 기분 좋은 곳으로 인도할 테지만,
때로는 새 방향이 아니라 이미 가고 있던 방향으로 갔더라면, 하고 바라는 수도 있어.”

『우아한 연인』(2011)과 『모스크바의 신사』(2016), 단 두 권의 책으로 세계적인 작가의 반열에 오른 에이모 토울스의 세 번째 장편소설 『링컨 하이웨이』(2021)가 현대문학에서 번역 출간되었다. 그동안 특수한 상황하의 인간 조건을 살피는 데 탁월한 스토리텔링을 보여주었던 토울스는 이번 작품에서 인생의 극적인 변화를 맞이하는 문턱에 선 열여덟 살 소년을 특유의 작가적 현미경 아래에 두고, 독자를 1954년 6월의 어느 열흘로 데려다 놓는다.

1954년 6월 12일, 과실치사로 소년원에 수감 중이던 에밋 왓슨은 아버지의 죽음으로 조기 퇴소하여 중부 네브래스카의 고향 집으로 막 돌아왔다.",2,국내도서-소설/시/희곡
230,9791164450220.0,73343321,플란다스의 개,"12,420원",690원,위다 저/손인혜 역,더모던,"충성스러운 큰 개 파트라슈와 사랑스러운 소년 넬로가 돌아왔다
누군가는 애니메이션으로, 누군가는 소설로 추억하는 명작 『플란다스의 개』

어른들은 추억의 애니메이션으로, 아이들은 유럽 벨기에 플랑드르 지방의 아름다운 전래동화로 기억하고 있을 추억의 명작 『플란다스의 개』가 출간되었다. 넬로와 알루아 곁에서 컹컹 짖으며 뛰어노는 파트라슈의 사랑스러운 모습에 저절로 행복한 미소가 지어진다.

『플란다스의 개』는 동물과 자연을 사랑한 영국작가 위다가, 어린 시절 프랑스인 아버지가 들려주던 벨기에 지방의 구전동화를 좋아해서 기억하고 있다가, 아름다운 장편소설로 재탄생시킨 작품이다. 소설의 배경이 되는 안트베르펜(앤트워프)에 가면 주인공인 넬로와 파트라슈의 조각상 및 조형물을 볼 수 있어서 많은 관광객들이 찾아가는데, 사실은 반대로 『플란다스의 개』를 기억하는 관광객들이 몰려가면서 잊혀져가던 작품을 되살려냈다고 해도 과언이 아니다.",1,국내도서-소설/시/희곡
231,9788932909707.0,3620132,동물농장,"7,920원",440원,조지 오웰 저/박경서 역,열린책들,"인간은 평등하다, 그러나 어떤 인간은 특별히 더 평등하다!

당시 영국의 동맹이던 스탈린을 가차 없이 공격하는 내용 때문에 출판사로부터 출간을 거부당하여 1943년에 써놓고도 출간하지 못할 뻔 하였던 조지 오웰의 소설이다. 동물들이 존스 씨를 몰아내고 스스로 농장을 경영해 나간다는 간명하고도 비극적인 우화는 세계적인 고전으로 평가받고 있다.

1917년의 러시아 혁명과 2차 세계대전을 조지 오웰의 시각으로 재구성한 정치 풍자 소설이다.",1,국내도서-소설/시/희곡
232,9791170521730.0,111086496,미키7,"15,300원",850원,에드워드 애슈턴 저/배지혜 역,황금가지,"「기생충」으로 아카데미상을 수상한 봉준호 감독의 차기 SF 영화의 원작!
복제인간으로 끊임없이 되살아나는 한 사내를 주인공으로, 
정체성에 대한 철학적 질문과 계급간의 모순을 파고든 SF 장편소설. 

“『미키7』은 모험 소설을 가장한 세련된 철학적 풍자다. 경박하고 우울한 유머와 교묘한 전제로 독자를 유인한 뒤 견딜 수 없는 진실을 억압하는 인간의 재능에 대한 파괴적인 통찰로 허를 찌른다.” - 《뉴욕 저널 오브 북스》

“끝내주는 설정은 물론 사회적 비평, 우울한 유머, 그리고 깜짝 놀랄 공포가 
골고루 버무려져 있어서 「기생충」 의 봉준호 감독이 영화화하기에 딱이다.” - 《더 필름 스테이지》

봉준호 감독의 차기 영화의 원작으로 주목받은 에드워드 애슈턴의 SF 장편소설 『미키7』이 황금가지에서 출간되었다.",1,국내도서-소설/시/희곡
233,9791191248975.0,118104897,아쿠아리움이 문을 닫으면,"16,200원",900원,셸비 반 펠트 저/신솔잎 역,창비,"출간 즉시 20만 부 판매, 누적 50만 부 돌파! 
전 세계 28개국 출간 
『뉴욕 타임스』 베스트셀러 
아마존 2022 올해의 책 선정 
굿리즈 2022 최우수 소설상 후보 
BBC 라디오 북클럽 선정 도서 
『워싱턴 포스트』 『시카고 트리뷴』 『유에스에이 투데이』 선정 최고의 소설 

인간들의 모든 비밀을 꿰뚫고 있는 문어와 야간 청소부 할머니가 만드는 따뜻한 기적
“『파이 이야기』 이후 이렇게 독창적이고 개성 있는 목소리를 지닌 책은 처음이다.” - 「TODAY SHOW」

세상에서 가장 크고 괴팍한 문어가 드디어 한국에 상륙했다. 출간 즉시 『뉴욕 타임스』 베스트셀러에 올랐을 뿐 아니라, 미국을 넘어 영국, 프랑스, 독일 등 28개국에 출간되어 전 세계 독자들을 사로잡은 셸비 반 펠트의 장편소설 『아쿠아리움이 문을 닫으면』(Remarkably bright creatures)이 미디어창비에서 출간되었다.",1,국내도서-소설/시/희곡
234,9791156756552.0,29190285,죽여 마땅한 사람들,"15,750원",870원,피터 스완슨 저/노진선 역,푸른숲,"“썩은 사과 몇 개를 신의 의도보다

조금 일찍 추려낸다고 해서 달라질 게 뭔가요?

당신은 세상을 위해 좋은 일을 하는 거예요.”



미국에서 가장 까다로운 서평그룹 굿리즈 평점 4.01!

출간 전 서평단 300명이 극찬한 스릴러!





소설을 선택할 때 얼마나 흡인력 있는지를 중요하게 여긴다면 이 책을 놓쳐서는 안 된다. “메스처럼 예리한 문체로 냉정한 악의 본질을 탐구하는 작가 [퍼블리셔스 위클리]”라는 극찬과 함께 단숨에 길리언 플린 같은 스릴러 소설의 거장과 대등한 반열에 올라선 피터 스완슨의 『죽여 마땅한 사람들』이 푸른숲에서 출간되었다. 『죽여 마땅한 사람들』은 낯선 공간에서 우연히 만난 두 남녀가 서로 내밀한 사생활을 털어놓으며 이야기가 시작된다.",1,국내도서-소설/시/희곡
