순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9791193358245,123906352,말하고 싶은 비밀,"15,120원",840원,사쿠라 이이요 저/김윤경 역,모모,"누적 부수 65만 부를 돌파한 베스트셀러 『말하고 싶은 비밀』이 2023년 일본에서 영화화되며 다시 한번 뜨거운 관심을 불러일으켰다. 사춘기 시절 특유의 복잡미묘한 관계와 감성을 섬세하고도 다정하게 그려내며 큰 사랑을 받아온 이 책은 지금까지 일본에서 총 4권의 시리즈로 출간되었으며, 그 첫 번째 이야기가 한국에서 처음 출간된다.

고등학교 2학년에 재학 중이며 방송부원으로 활동하는 여고생 구로다 노조미에게 어느 날 날아든 짤막한 러브레터. 보낸 사람은 학교 최고 인기 남 세토야마 준이다. 답장으로 에둘러 거절했지만, 친구부터 시작하자는 당찬 고백에 흔들리게 된 구로다는 세토야마와 쪽지를 주고받기 시작한다. 그러던 중 알게 된 고백의 전말, 세토야마가 고백한 대상이 자신이 아니라는 것.

사실을 바로잡을 타이밍을 놓치고 어쩌다 거짓말을 시작하게 된 구로다는 세토야마에 대해 알아갈수록 점점 좋아하는 감정이 싹튼다.",1,국내도서-소설/시/희곡
12,9791191043723,109144983,"어느 날, 내 죽음에 네가 들어왔다","15,300원",850원,세이카 료겐 저/김윤경 역,모모,"“나는 네가 살았으면 좋겠어”
모든 걸 포기하려던 순간, 기적처럼 시작된 사랑에 관한 이야기
제8회 인터넷소설 대상 수상작!

죽고 싶어 하는 소녀 이치노세 쓰키미와 사신에게 수명을 팔아넘긴 대가로 시간을 되돌릴 수 있는 은시계를 얻은 남자 아이바 준, 두 사람이 펼쳐내는 삶과 죽음, 과거와 현재를 넘나드는 시공초월 로맨스.

2019년 2월, 일본의 인터넷소설 투고 사이트인 〈소설가가 되자〉에서 한 작품이 화제의 중심에 올랐다. “페이지를 넘기는 게 두려워진 건 이 책이 처음”, “몇 번이고 다시 읽고 싶어진다”, “이 소설을 읽고 살아갈 희망을 얻었다”는 평을 얻으며 연애 분야 일간 1위에 오른 이 작품은 바로 《어느 날, 내 죽음에 네가 들어왔다》(원제:《죽고 싶어 하는 소녀의 자살을 방해하고 놀러 다니는 이야기(死にたがりな少女の自殺を邪魔して、遊びにつれていく話)》)이다.",1,국내도서-소설/시/희곡
13,9788972750031,76108857,악의,"15,120원",840원,히가시노 게이고 저/양윤옥 역,현대문학,"『악의』는 [가가 형사 시리즈] 3번째 작품으로, 히가시노 게이고의 초기 대표작이자 많은 미스터리 팬들의 필독서 겸 입문서로 사랑받는 소설이다. 『악의』에서는 번뜩이는 두뇌와 끈기를 자랑하는, 완성형의 가가 교이치로를 만날 수 있을 뿐만 아니라, 사회 과목 교사였던 그가 어째서 교직에서 물러나 경찰의 길을 걷게 되었는지, 개인사를 엿볼 수 있다. 한 인기 작가의 죽음에 얽힌 기나긴 악의의 여정을 탐구해가는 본 작품에서 히가시노는 미스터리 작가로서 절정의 솜씨를 선보인다. 일찌감치 범인의 정체를 공개한 후 살인의 진짜 동기와 방법에 대한 수수께끼를 던지면서 독자와의 정면 대결을 펼친 것.",1,국내도서-소설/시/희곡
14,9788934972204,30435587,여름은 오래 그곳에 남아,"16,920원",940원,마쓰이에 마사시 저/김춘미 역,비채,"제64회 요미우리문학상 수상작! 
일본문단의 정통성을 잇는 거물 신인 마쓰이에 마사시의 놀라운 데뷔작! 

‘국경의 긴 터널을 빠져나오자 눈의 고장이었다’(가와바타 야스나리,《설국》에서)만큼 아름다운 첫 소절이 또 있을까. 다자이 오사무의 고백하듯 담담한 독백체만큼 몰입도 좋은 문장이 또 있을까. 가와바타 야스나리의 강렬한 묘사, 다자이 오사무의 깊은 사색, 거기에 마루야마 겐지의 선 굵은 뚝심과 무라카미 하루키의 스타일리시한 여백까지 갖추었다고 평가되는, 일본 현대문학사에 길이 남을 작품이 등장했다. 오랜 편집자 생활을 뒤로하고 늦깎이 작가로 데뷔한 거물 신인 ‘마쓰이에 마사시’의 《여름은 오래 그곳에 남아》가 그 주인공이다. 인간을 격려하고 삶을 위하는 건축을 추구하는 노건축가와 그를 경외하며 뒤따르는 주인공 청년의 아름다운 여름날을 담은 소설이다.",2,국내도서-소설/시/희곡
15,9791192579450,117945784,나와 너의 365일,"13,950원",770원,유이하 저/김지연 역,모모,"유난히 벚꽃이 희던 새 학기 첫날, 열일곱 생일을 맞은 평범한 소년 소야는 특별반에서 일반반으로 내려온 옆자리 소녀 히나를 만나고 첫눈에 반한다. 하지만 히나와의 설레는 하루 끝에 소야를 기다리고 있던 건 집 앞 우편함 속 블랙 레터. 색채를 하나씩 잃어가다 결국 죽음에 이르는 무채병을 통보하는 편지였다. 엎친 데 덮친 격으로 다음 날 교실에서 우연히 편지를 주운 히나에게 비밀을 들켜버린 소야. 두렵고 혼란스러운 마음에 남은 1년 동안 사귀어주기라도 할 거냐는 분풀이를 하고 만다. 그런데 그때, 미소를 띤 히나에게서 돌아온 뜻밖의 대답. “넌 왜 나와의 1년을 약속한 걸까?”

일본이 주목한 젊은 작가 유이하의 놀라운 데뷔작 《나와 너의 365일》. 저자가 고등학생 때 쓰기 시작해 대학 시절 완성한 이 작품은 무채병에 걸려 1년밖에 살지 못하는 소년 소야와 그의 옆자리에 앉게 된 전교 1등 소녀 히나의 계약 연애로 시작되는 반전 러브스토리다.",1,국내도서-소설/시/희곡
16,9791192483238,143381588,침묵의 퍼레이드,"19,620원","1,090원",히가시노 게이고 저/김난주 역,재인,"법이 실현하지 못하는 정의,
그리고 그 정의를 지키기 위해 침묵하는 용의자들...

히가시노 게이고 작품 사상 가장 강력한 반전!

『용의자 X 의 헌신』 『한여름의 방정식』에 이어
'탐정 갈릴레오 시리즈' 사상 세 번째로 영화화

미스터리의 제왕 히가시노 게이고의 페르소나 유가와 마나부가 돌아왔다. 전작 『금단의 마술』에서 사건을 해결한 후 홀연히 미국으로 떠났던 그가 이번 신작 『침묵의 퍼레이드』에서 다시 ‘탐정 갈릴레오’로 돌아와 의문의 사건을 해결하러 나선다.

『침묵의 퍼레이드』는 30년 가까이 이어지고 있는 히가시노 게이고의 인기 연작 추리소설 ‘탐정 갈릴레오 시리즈’의 아홉 번째 작품으로, 발표와 동시에 독자들로부터 ‘탐정 갈릴레오의 재시동!’이라는 기대와 ‘전대미문의 걸작’이라는 찬사를 한 몸에 받은 화제작이다.",1,국내도서-소설/시/희곡
17,9788970125466,126795598,해변의 카프카 1,"15,120원",840원,무라카미 하루키 저/김춘미 역,문학사상,"“너는 지금부터 이 세상에서 가장 터프한 열다섯 살 소년이 된다.”
“그리고 눈을 떴을 때, 너는 새로운 세계의 일부가 되어 있다.”

하루키 스타일의 묘미를 오롯이 살린 16년 만의 전면 개정판!
인간 삶의 원형을 탐구하는 정신분석학적 매직 리얼리즘

일본을 넘어 세계에서 사랑받는 ‘하루키 월드’의 대표작, 무라카미 하루키 최고의 소설이라는 평론가들의 극찬 속에 『뉴욕타임스』 ‘올해의 책’으로 선정되기도 했던 『해변의 카프카』가 하루키 스타일의 묘미를 오롯이 살린 전면 개정판(제3판)으로 16년 만에 새롭게 출간되었다. 

『해변의 카프카』는 우선 그 제목이 주는 묘한 고독감과 서정성으로 독자들의 시선을 사로잡는다.",1,국내도서-소설/시/희곡
18,9788970125473,126795624,해변의 카프카 2,"15,120원",840원,무라카미 하루키 저/김춘미 역,문학사상,"“너는 지금부터 이 세상에서 가장 터프한 열다섯 살 소년이 된다.”
“그리고 눈을 떴을 때, 너는 새로운 세계의 일부가 되어 있다.”

하루키 스타일의 묘미를 오롯이 살린 16년 만의 전면 개정판!
인간 삶의 원형을 탐구하는 정신분석학적 매직 리얼리즘

일본을 넘어 세계에서 사랑받는 ‘하루키 월드’의 대표작, 무라카미 하루키 최고의 소설이라는 평론가들의 극찬 속에 『뉴욕타임스』 ‘올해의 책’으로 선정되기도 했던 『해변의 카프카』가 하루키 스타일의 묘미를 오롯이 살린 전면 개정판(제3판)으로 16년 만에 새롭게 출간되었다. 

『해변의 카프카』는 우선 그 제목이 주는 묘한 고독감과 서정성으로 독자들의 시선을 사로잡는다.",1,국내도서-소설/시/희곡
19,9791192579504,118040295,바다가 들리는 편의점,"14,400원",800원,마치다 소노코 저/황국영 역,모모,"“언제든 찾아오세요. 항상 여기에 있을 테니까요”
오늘도 변함없이 불을 밝히고 손님을 맞는 이곳에서 
서로 다른 각자가 함께 행복해지는 이야기가 펼쳐진다.

* 서점대상 수상 작가의 최고 인기 시리즈
* 영상화 요청 쇄도
* 일본 판매 20만 부 돌파  

기타큐슈 모지항이라는 조용한 항구에 자리한 텐더니스 편의점은 오늘도 시끌벅적하다. 꽃미남 점장의 사소한 몸짓, 말 한마디, 표정 하나에 그의 팬을 자처하는 여성들이 연달아 터트리는 환호성 때문. 그럴 때마다 고개를 절레절레 흔드는 아르바이트생 옆에서 파트타임 직원 미쓰리는 눈을 반짝이며 남모르게 미소 짓는다. 곧이어 수염을 덥수룩하게 기른 남자가 들어와 편의점을 제집처럼 활보하고, 빨간색 멜빵바지를 입은 할아버지는 시끄럽다며 모두 나가라고 고함을 질러 댄다. 여느 편의점에서는 볼 수 없는 수상쩍은 광경. 대체 이곳에서 무슨 일이 벌어지고 있는 걸까? ",1,국내도서-소설/시/희곡
20,9788934975137,112911240,지구별 인간,"13,320원",740원,무라타 사야카 저/최고은 역,비채,"아쿠타가와상, 노마문예신인상, 미시마유키오상 등 권위 있는 문학상을 연이어 휩쓸며 현대 일본문단의 대표 작가로 부상한 무라타 사야카. 특유의 도발적인 상상력으로 현실과 비현실을 넘나들며 독자를 매혹해온 그가 『지구별 인간』으로 한국 독자와 만난다. 비슷한 상처와 결핍을 지닌 아웃사이더들의 ‘지구별’ 생존기를 그린 작품. 강렬한 이미지와 선명한 비유가 조화를 이뤄 독보적인 매력을 자랑한다. 출간 직후 『편의점 인간』을 넘어서는 충격이라며 뜨거운 반응이 이어졌고 영국, 이탈리아, 프랑스 등 8개국에서 앞다퉈 번역 계약을 체결하는 등 초국경적 성공을 거두었다. BBC 선정 ‘2020년 최고의 책’, [뉴욕타임스] 선정 ‘2020년 주목받는 100권’에 이름을 올리며 전세계에 다시금 무라타 사야카의 명성을 증명하기도 했다.",1,국내도서-소설/시/희곡
21,9791191043419,103861082,소문,"14,850원",820원,오기와라 히로시 저/권일영 역,모모,"“마지막 4글자에 모든 것이 뒤바뀐다!”
일본 미스터리 역사상 최고의 반전이라는 입소문이
그 자체로 진실이 된 바로 그 소설, 『소문』 복간!

새로 런칭하는 향수 홍보를 위해 거짓 소문이 퍼진다. ‘한밤중 시부야에 뉴욕에서 온 살인마 레인맨이 나타나서 소녀들을 죽이고 발목을 잘라 가는데, 뮈리엘 로즈를 뿌리면 괜찮다’라고 하는 도시전설과 같은 소문. 이 소문은 여고생들의 입을 타고 시부야를 중심으로 퍼져나가며 향수는 선풍적인 인기를 끌고 입소문 전략은 대성공을 거둔다. 그런데 소문이 현실이 되어 발목이 잘린 소녀의 시체가 하나둘 발견되는데…. 

2009년 국내에 처음 출간된 후 미스터리 독자들 사이에서 최고의 반전 소설으로 꼽혔던 오기와라 히로시의 서스펜스 스릴러 『소문』이 새롭게 태어났다. 『소문』의 일본판 띠지 앞면에는 이렇게 적혀 있다. “헉 소리가 나는 충격적인 마지막 한 줄.” ",1,국내도서-소설/시/희곡
22,9788990982575,14840131,가면산장 살인사건,"15,120원",160원,히가시노 게이고 저/김난주 역,재인,"이런 반전은 없었다.
누구도 결말을 예측할 수 없는 이중 삼중의 트릭, 스릴 만점의 심리전.

“스포일러 금지!”

외딴 산장에 여덟 명의 남녀가 모인 가운데 한밤중 은행 강도범이 침입해 인질극을 벌인다. 인질들은 수차례 탈출을 시도하지만 번번이 실패하고, 강도범과 인질들 사이에 숨 막히는 줄다리기가 펼쳐지는 가운데 인질 한 명이 살해된 채 발견된다. 여기까지만 보면 별로 특이할 것 없는 미스터리 소설의 흔한 소재와 줄거리다. 그러나 히가시노 게이고가 쓰면 다르다.

작품을 먼저 접한 일본 독자들이 아마존 저팬 사이트에 남긴 서평은 한결같이 ‘충격’과 ‘경악’, 그리고 ‘속았다’는 것이다. 그도 그럴 것이, 마치 잘 짜인 무대에서 벌어지는 한 편의 연극과도 같은 이 소설의 전개를 그저 흥미진진한 시선으로 바라보던 독자들이 작품의 클라이맥스에 가서 그 누구도 상상조차 할 수 없었던 엄청난 반전과 맞닥뜨리며 머리를 한 대 얻어맞은 것과 같은 충격에 휩싸이기 때문이다.",1,국내도서-소설/시/희곡
23,9788992036962,3563528,고백,"13,320원",740원,미나토 가나에 저/김선영 역,비채,"“열세 살 살인자, 그보다 더 어린 희생자….”
허물어진 현대의 상식을 차가운 시선으로 담아낸 2009년 서점 대상 수상작!

2009년 서점대상을 비롯하여 제29회 소설추리 신인상, 2008년 미스터리 베스트10 1위 등으로 2008년 일본 최고의 화제작으로 떠오른 작품. 형사적 처벌 대상이 아닌 열세 살 중학생들이 벌인 계획적인 살인사건. “내 딸을 죽인 사람은 바로 우리 반에 있습니다”라는 충격적인 고백을 던지고 범인인 학생들에게 믿을 수 없을 만큼 가혹한 복수를 실행하는 담임 선생님.",1,국내도서-소설/시/희곡
24,9788952776044,28473670,살육에 이르는 병,"13,500원",750원,아비코 다케마루 저/권일영 역,검은숲,"출간 20여 년이 지난 지금도
최고의 반전소설로 손꼽히는 걸작 

서술 트릭임을 밝히는 것만으로도 스포일러가 될 수 있는 추리문학계에서 아비코 다케마루의 대표작 《살육에 이르는 병》의 위상은 특별하다. 서술 트릭 소설이라는 것을 알고 읽어도 작가가 장치한 트릭을 쉽게 알아챌 수 없는 것으로 유명한 이 작품은 일본은 물론 한국 추리소설 독자들 사이에서도 최고의 반전反轉소설로 인정받고 있다. 1992년 일본에서 출간된 이래 ‘반전을 이야기할 때 결코 빠질 수 없는 작품’, ‘서술 트릭을 좋아한다면 반드시 읽어야 할 걸작’으로 손꼽히며, 일본 현대 추리소설을 논할 때 반드시 거론되는 작품이기도 하다. 

수수께끼 풀이와 트릭에 집중하는 이른바 신본격 작가인 아비코 다케마루는 일본 신본격 추리소설의 아버지 시마다 소지의 세례를 받으며 우타노 쇼고, 노리즈키 린타로, 아야츠지 유키토와 같은 시기에 추리소설 작가로서 활동을 시작했다.",1,국내도서-소설/시/희곡
25,9791194293415,138233937,이별하는 방법을 가르쳐줘,"13,950원",770원,이치조 미사키 저/김윤경 역,모모,"“너무 슬프면 눈물조차 나오지 않는다는 말을
이 책으로 인해 알게 되었다.” _독자 리뷰 중

50만 부 돌파 베스트셀러 《오늘 밤, 세계에서 이 사랑이 사라진다 해도》
이치조 미사키 작가의 신작 드디어 출간!

한국에서 먼저 베스트셀러에 오른 뒤 일본에서 역주행 신화를 써 내려간 『오늘 밤, 세계에서 이 사랑이 사라진다 해도』는 물론 후속작인 『오늘 밤, 세계에서 이 눈물이 사라진다 해도』, 『네가 마지막으로 남긴 노래』, 『오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을』 등 출간된 모든 작품을 베스트셀러에 올리며 명실상부 ‘감성 로맨스의 장인’, ‘눈물의 연금술사’라고 불리는 이치조 미사키가 그의 지문과도 같은 애절한 사랑 이야기로 돌아왔다.

이번에는 이매지너리 프랜드imaginary friend, 즉 내 눈에만 보이는 상상 친구라는 소재를 가져와 반전의 짜릿함과 온몸을 뒤흔드는 깊고 진한 감동을 선사한다.",1,국내도서-소설/시/희곡
26,9791198809902,129603479,말하고 싶은 비밀 Vol.2,"15,120원",840원,사쿠라 이이요 저/김윤경 역,모모,"누적 부수 68만 부 돌파, 동명의 영화 흥행까지 더해져 하이틴 로맨스 분야 베스트셀러로 자리매김한 《말하고 싶은 비밀》이 더 설레는 두 번째 이야기로 돌아왔다. 까칠한 완벽주의 여고생과 자유분방한 훈남 남고생, 정반대의 세계에 살던 두 사람이 또 한 번 ‘교환 일기’로 특별한 교집합을 만들어내는 두 번째 책 《말하고 싶은 비밀 vol.2》는 서툴지만 그래서 더 풋풋하고 애틋한 첫사랑을 세밀하고 사랑스럽게 그려냈다. 

여주인공 에리노는 우연히 주운 노트를 통해 좋아하는 사람에게 고백하려고 노래를 만든다는 한 남자를 알게 된다. 호기심이 일지만, 그 남자가 자신과는 정반대 성향의 세이란 사실을 안 순간 어떻게 해서든 엮이지 말아야겠다고 다짐한다. 그러나 운명의 장난처럼 오히려 세이와 더 가까워지는데…. 

에리노가 고민하고 울고 싶을 때마다 창문에서, 복도에서 불쑥불쑥 튀어나와 때로는 장난으로, 때로는 달콤한 간식으로, 때로는 어른스러운 조언으로 자기만의 위로를 건네는 세이.",1,국내도서-소설/시/희곡
27,9791191043532,105360182,네가 마지막으로 남긴 노래,"15,750원",870원,이치조 미사키 저/김윤경 역,모모,"15만 독자가 선택한 『오늘 밤, 세계에서 이 사랑이 사라진다 해도』의 감동은 
아직 끝나지 않았다!
“울지 않겠다는 다짐이 소용없어지는 책”
전작을 뛰어넘는 압도적 슬픔이 몰려온다.

『오늘 밤, 세계에서 이 사랑이 사라진다 해도』로 출간 3개월 만에 10만 부 판매, 곧이어 15만 부 판매를 돌파하며 2021년 하반기 외국소설 1위에 오른 이치조 미사키의 두 번째 작품. 『네가 마지막으로 남긴 노래』는 시 쓰기가 유일한 취미인 평범한 고등학생 미즈시마 하루토와 음악에 천재적 재능을 지닌 아름다운 소녀 도사카 아야네가 만들어가는 애절하고 꿈같은 사랑 이야기이다.",1,국내도서-소설/시/희곡
